"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","EV SHOTS","EV SH%","PP SHOTS","PP SH%","SHOTS","SH%","SHOTS/GP","TG","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"QMJHL","Maxime Trepanier","45984/maxime-trepanier","F","2018","DY+1","52","0.4231","0.1346","0.5577","9","13","3","22","4","3","1","7","90","10.00","21","19.05","113","11.50","2.17","13","33","0.6346","75.86","44.83","","","","","","","1999-05-15","19.33","19.63","GAT/RIM","5'11","L","2017","","","","pick224.com/images/45984_maxime-trepanier2018.png"
"WHL","James Hamblin","41493/james-hamblin","F","2018","DY+1","70","0.3000","0.2571","0.5571","8","13","16","21","9","9","3","18","","","","","","","0.00","","","","53.85","43.59","","","","","","","1999-04-27","19.38","19.68","MH","5'09","L","2017","","","",""
"QMJHL","Patrik Hrehorcak","41205/patrik-hrehorcak","F","2018","DY+1","63","0.3333","0.2222","0.5555","13","8","6","21","9","5","3","14","132","9.85","42","21.43","186","13.44","2.95","25","48","0.7619","60.00","62.86","","","","","","","1999-03-18","19.49","19.79","ROU","5'10","L","2017","","","","pick224.com/images/41205_patrik-hrehorcak2018.png"
"OHL","Cam Dineen","39875/cam-dineen","D","2018","DY+2","65","0.3077","0.2462","0.5539","10","10","15","20","10","6","13","16","111","9.01","55","18.18","167","11.98","2.57","20","64","0.9846","55.56","55.56","","","","","","","1998-06-19","20.24","20.53","SAR/NB","5'11","L","2016","ARI (2016) - #68","ARI","ARI","pick224.com/images/39875_cam-dineen2018.png"
"QMJHL","Felix Lauzon","39541/felix-lauzon","F","2018","DY+2","38","0.3684","0.1842","0.5526","6","8","6","14","3","4","2","7","57","10.53","14","21.43","77","14.29","2.03","11","31","0.8158","66.67","42.86","","","","","","","1998-04-30","20.38","20.67","VIC","5'08","L","2016","","","","pick224.com/images/39541_felix-lauzon2018.png"
"QMJHL","Mathieu Olivier","36912/mathieu-olivier","F","2018","DY+3","67","0.3881","0.1642","0.5523","16","10","7","26","8","3","2","11","176","9.09","32","25.00","223","12.11","3.33","27","49","0.7313","70.27","64.86","","","","","","","1997-02-11","21.59","21.89","SHE","6'02","R","2015","","","NSH","pick224.com/images/36912_mathieu-olivier2018.png"
"OHL","Daniel Singer","40944/daniel-singer","F","2018","DY+1","67","0.2985","0.2537","0.5522","13","7","8","20","13","4","3","17","108","12.04","47","27.66","156","16.67","2.33","26","48","0.7164","54.05","70.27","","","","","","","1999-02-10","19.60","19.89","NIAG","5'07","R","2017","","","","pick224.com/images/40944_daniel-singer2018.png"
"QMJHL","German Rubtsov","39921/german-rubtsov","F","2018","DY+2","49","0.3878","0.1633","0.5511","11","8","7","19","4","4","8","8","79","13.92","22","18.18","104","14.42","2.12","15","43","0.8776","70.37","55.56","","","","","","","1998-06-27","20.22","20.51","BAT/CHI","6'00","L","2016","PHI (2016) - #22","PHI","PHI","pick224.com/images/39921_german-rubtsov2018.png"
"WHL","Ty Smith","43124/ty-smith","D","2018","DY","69","0.3478","0.2029","0.5507","8","16","15","24","2","12","10","14","","","","","","","0.00","","","","63.16","26.32","","","","","","","2000-03-24","18.48","18.77","SPO","5'11","L","2018","NJD (2018) - #17","NJD","NJD",""
"WHL","Kevin Davis","37145/kevin-davis","D","2018","DY+3","71","0.2676","0.2817","0.5493","7","12","8","19","2","18","14","20","","","","","","","0.00","","","","48.72","23.08","","","","","","","1997-03-14","21.50","21.80","EVT","5'11","R","2015","","","",""
"OHL","Brett McKenzie","37132/brett-mckenzie","F","2018","DY+3","64","0.3594","0.1875","0.5469","14","9","5","23","6","6","5","12","186","7.53","44","13.64","244","9.02","3.81","22","49","0.7656","65.71","57.14","","","","","","","1997-03-12","21.51","21.80","OS/NB","6'02","L","2015","VAN (2016) - #194","VAN","","pick224.com/images/37132_brett-mckenzie2018.png"
"OHL","Cole Carter","39972/cole-carter","F","2018","DY+2","66","0.4394","0.1061","0.5455","20","9","5","29","4","3","3","7","155","12.90","17","23.53","180","13.33","2.73","24","44","0.6667","80.56","66.67","","","","","","","1998-07-06","20.19","20.49","MISS/KIT","5'10","R","2016","","","","pick224.com/images/39972_cole-carter2018.png"
"QMJHL","Ethan Crossman","41174/ethan-crossman","F","2018","DY+1","66","0.4091","0.1364","0.5455","15","12","3","27","6","3","5","9","127","11.81","34","17.65","162","12.96","2.45","21","44","0.6667","75.00","58.33","","","","","","","1999-03-13","19.51","19.80","BAT","5'11","L","2017","","","","pick224.com/images/41174_ethan-crossman2018.png"
"WHL","Isaac Johnson","40819/isaac-johnson","F","2018","DY+1","68","0.4559","0.0882","0.5441","13","18","7","31","4","2","4","6","","","","","","","0.00","","","","83.78","45.95","","","","","","","1999-01-24","19.64","19.94","TC","6'02","R","2017","","","",""
"OHL","Hugo Leufvenius","41250/hugo-leufvenius","F","2018","DY+1","68","0.4559","0.0882","0.5441","14","17","7","31","5","1","2","6","115","12.17","15","33.33","130","14.62","1.91","19","47","0.6912","83.78","51.35","","","","","","","1999-03-26","19.47","19.76","SAR","6'03","L","2017","","","","pick224.com/images/41250_hugo-leufvenius2018.png"
"OHL","Blade Jenkins","43857/blade-jenkins","F","2018","DY","68","0.5000","0.0441","0.5441","17","17","5","34","3","0","2","3","119","14.29","20","15.00","140","14.29","2.06","20","44","0.6471","91.89","54.05","","","","","","","2000-08-11","18.09","18.39","SAG","6'02","L","2018","NYI (2018) - #134","NYI","NYI","pick224.com/images/43857_blade-jenkins2018.png"
"OHL","Nate Schnarr","41054/nate-schnarr","F","2018","DY+1","57","0.3333","0.2105","0.5438","8","11","4","19","8","4","4","12","107","7.48","34","23.53","143","11.19","2.51","16","39","0.6842","61.29","51.61","","","","","","","1999-02-25","19.56","19.85","GUE","6'03","R","2017","ARI (2017) - #75","ARI","NJD","pick224.com/images/41054_nate-schnarr2018.png"
"OHL","Blake Murray","44985/blake-murray","F","2018","DY-1","57","0.3684","0.1754","0.5438","11","10","7","21","9","1","4","10","82","13.41","18","50.00","102","20.59","1.79","21","44","0.7719","67.74","64.52","","","","","","","2001-07-05","17.19","17.49","SBY","6'01","L","2019","CAR (2019) - #183","CAR","CAR","pick224.com/images/44985_blake-murray2018.png"
"QMJHL","Liam Murphy","38768/liam-murphy","F","2018","DY+2","65","0.3846","0.1538","0.5384","14","11","3","25","6","4","0","10","130","10.77","16","37.50","148","13.51","2.28","20","38","0.5846","71.43","57.14","","","","","","","1998-01-20","20.65","20.95","BAT","6'01","L","2016","","","","pick224.com/images/38768_liam-murphy2018.png"
"OHL","Kody Clark","42353/kody-clark","F","2018","DY","56","0.3929","0.1429","0.5358","12","10","8","22","5","3","0","8","94","12.77","26","19.23","128","14.06","2.29","18","39","0.6964","73.33","56.67","","","","","","","1999-10-13","18.92","19.22","OTT","6'01","R","2018","WSH (2018) - #47","WSH","WSH","pick224.com/images/42353_kody-clark2018.png"
"WHL","Jared Bethune","36730/jared-bethune","F","2018","DY+3","71","0.3662","0.1690","0.5352","11","15","14","26","5","7","6","12","","","","","","","0.00","","","","68.42","42.11","","","","","","","1997-01-20","21.65","21.95","PG","6'00","L","2015","","","",""
"OHL","Matthew Struthers","42555/matthew-struthers","F","2018","DY","62","0.5161","0.0161","0.5322","22","10","9","32","0","1","2","1","138","15.94","23","0.00","165","13.94","2.66","23","45","0.7258","96.97","66.67","","","","","","","1999-12-26","18.72","19.01","OS/NB","6'02","L","2018","","","","pick224.com/images/42555_matthew-struthers2018.png"
"QMJHL","Vasili Glotov","38197/vasili-glotov","F","2018","DY+3","64","0.3750","0.1563","0.5313","22","2","5","24","7","3","4","10","169","13.02","39","17.95","209","13.88","3.27","29","43","0.6719","70.59","85.29","","","","","","","1997-09-04","21.03","21.33","SHA","5'11","L","2015","BUF (2016) - #190","BUF","BUF","pick224.com/images/38197_vasili-glotov2018.png"
"OHL","Igor Larionov","40194/igor-larionov","F","2018","DY+2","32","0.4375","0.0938","0.5313","4","10","6","14","2","1","0","3","36","11.11","3","66.67","39","15.38","1.22","6","23","0.7188","82.35","35.29","","","","","","","1998-08-24","20.06","20.35","WSR","6'00","L","2016","","","","pick224.com/images/40194_igor-larionov2018.png"
"OHL","Ryan Suzuki","44868/ryan-suzuki","F","2018","DY-1","64","0.4375","0.0938","0.5313","12","16","7","28","2","4","3","6","73","16.44","9","22.22","85","16.47","1.33","14","44","0.6875","82.35","41.18","","","","","","","2001-05-28","17.30","17.59","BAR","6'00","L","2019","CAR (2019) - #28","CAR","CAR","pick224.com/images/44868_ryan-suzuki2018.png"
"QMJHL","Hugo Roy","38084/hugo-roy","F","2018","DY+3","64","0.3281","0.2031","0.5312","13","8","6","21","6","7","4","13","104","12.50","33","18.18","146","14.38","2.28","21","47","0.7344","61.76","55.88","","","","","","","1997-08-08","21.10","21.40","SHE","6'01","R","2015","","","","pick224.com/images/38084_hugo-roy2018.png"
"QMJHL","Pascal Laberge","39383/pascal-laberge","F","2018","DY+2","64","0.3906","0.1406","0.5312","11","14","8","25","6","3","5","9","136","8.09","33","18.18","175","9.71","2.73","17","47","0.7344","73.53","50.00","","","","","","","1998-04-09","20.43","20.73","VIC/QUE","6'01","R","2016","PHI (2016) - #36","PHI","PHI","pick224.com/images/39383_pascal-laberge2018.png"
"OHL","MacKenzie Entwistle","41952/mackenzie-entwistle","F","2018","DY+1","49","0.4694","0.0612","0.5306","11","12","7","23","2","1","3","3","105","10.48","19","10.53","127","10.24","2.59","13","38","0.7755","88.46","50.00","","","","","","","1999-07-14","19.17","19.46","HAM","6'03","R","2017","ARI (2017) - #69","ARI","CHI","pick224.com/images/41952_mackenzie-entwistle2018.png"
"OHL","Curtis Douglas","43008/curtis-douglas","F","2018","DY","66","0.5000","0.0303","0.5303","21","12","5","33","1","1","6","2","145","14.48","14","7.14","162","13.58","2.45","22","46","0.6970","94.29","62.86","","","","","","","2000-03-06","18.53","18.82","WSR/BAR","6'08","L","2018","DAL (2018) - #106","DAL","DAL","pick224.com/images/43008_curtis-douglas2018.png"
"WHL","Nicholas Holowko","37853/nicholas-holowko","F","2018","DY+3","17","0.4706","0.0588","0.5294","4","4","0","8","0","1","0","1","","","","","","","0.00","","","","88.89","44.44","","","","","","","1997-06-26","21.22","21.51","KAM/PG","6'01","L","2015","","","",""
"WHL","Nolan Yaremko","39663/nolan-yaremko","F","2018","DY+2","70","0.4714","0.0571","0.5286","18","15","7","33","2","2","4","4","","","","","","","0.00","","","","89.19","54.05","","","","","","","1998-05-17","20.33","20.62","TC","6'01","L","2016","","","",""
"WHL","Connor Gutenberg","42192/connor-gutenberg","F","2018","DY+1","72","0.3472","0.1806","0.5278","11","14","5","25","5","8","2","13","","","","","","","0.00","","","","65.79","42.11","","","","","","","1999-09-04","19.03","19.33","BDN","5'09","R","2017","","","",""
"QMJHL","Giordano Finoro","39665/giordano-finoro","F","2018","DY+2","57","0.4561","0.0702","0.5263","12","14","5","26","2","2","2","4","68","17.65","6","33.33","85","18.82","1.49","16","39","0.6842","86.67","46.67","","","","","","","1998-05-17","20.33","20.62","GAT","5'11","R","2016","","","","pick224.com/images/39665_giordano-finoro2018.png"
"QMJHL","Marek Zachar","39815/marek-zachar","F","2018","DY+2","57","0.3333","0.1930","0.5263","15","4","4","19","8","3","13","11","130","11.54","39","20.51","180","13.33","3.16","24","48","0.8421","63.33","76.67","","","","","","","1998-06-11","20.26","20.56","SHE","5'09","L","2016","","","","pick224.com/images/39815_marek-zachar2018.png"
"WHL","Linden McCorrister","39273/linden-mccorrister","F","2018","DY+2","59","0.3729","0.1525","0.5254","15","7","6","22","4","5","2","9","","","","","","","0.00","","","","70.97","61.29","","","","","","","1998-03-25","20.47","20.77","BDN","6'00","L","2016","","","",""
"QMJHL","Pierre-Olivier Joseph","41880/pierre-olivier-joseph","D","2018","DY+1","63","0.2698","0.2540","0.5238","8","9","8","17","5","11","5","16","113","7.08","36","13.89","150","8.67","2.38","13","46","0.7302","51.52","39.39","","","","","","","1999-07-01","19.21","19.50","CHA","6'02","L","2017","ARI (2017) - #23","ARI","PIT","pick224.com/images/41880_pierre-olivier-joseph2018.png"
"QMJHL","Adam Holwell","37111/adam-holwell","D","2018","DY+3","67","0.2985","0.2239","0.5224","8","12","9","20","2","13","5","15","123","6.50","43","4.65","171","5.85","2.55","10","50","0.7463","57.14","28.57","","","","","","","1997-03-08","21.52","21.81","BAT","6'00","L","2015","","","","pick224.com/images/37111_adam-holwell2018.png"
"OHL","Jalen Smereck","36703/jalen-smereck","D","2018","DY+3","46","0.3043","0.2174","0.5217","8","6","6","14","2","8","3","10","126","6.35","52","3.85","184","5.43","4.00","10","34","0.7391","58.33","41.67","","","","","","","1997-01-15","21.67","21.96","FLNT","6'00","L","2015","","","ARI","pick224.com/images/36703_jalen-smereck2018.png"
"OHL","David Levin","42243/david-levin","F","2018","DY+1","46","0.3478","0.1739","0.5217","10","6","4","16","4","4","1","8","88","11.36","23","17.39","112","12.50","2.43","14","29","0.6304","66.67","58.33","","","","","","","1999-09-16","19.00","19.29","SBY","5'10","L","2017","","","","pick224.com/images/42243_david-levin2018.png"
"WHL","Josh Maser","40775/josh-maser","F","2018","DY+1","71","0.3803","0.1408","0.5211","17","10","5","27","9","1","5","10","","","","","","","0.00","","","","72.97","70.27","","","","","","","1999-01-18","19.66","19.95","PG","6'02","L","2017","","","",""
"WHL","Brogan O'Brien","38102/brogan-o-brien","F","2018","DY+3","52","0.3269","0.1923","0.5192","12","5","5","17","2","8","5","10","","","","","","","0.00","","","","62.96","51.85","","","","","","","1997-08-13","21.09","21.38","PG","6'03","L","2015","","","",""
"OHL","Troy Lajeunesse","37635/troy-lajeunesse","F","2018","DY+3","60","0.3333","0.1833","0.5166","11","9","9","20","4","7","3","11","73","15.07","21","19.05","95","15.79","1.58","15","43","0.7167","64.52","48.39","","","","","","","1997-05-20","21.32","21.61","SBY/ER","5'09","L","2015","","","","pick224.com/images/37635_troy-lajeunesse2018.png"
"OHL","Jaden Peca","41625/jaden-peca","F","2018","DY+1","64","0.4844","0.0313","0.5157","13","18","11","31","1","1","0","2","90","14.44","6","16.67","102","15.69","1.59","16","47","0.7344","93.94","42.42","","","","","","","1999-05-18","19.33","19.62","BAR","5'11","R","2017","","","","pick224.com/images/41625_jaden-peca2018.png"
"QMJHL","Jake Ryczek","39232/jake-ryczek","D","2018","DY+2","33","0.4242","0.0909","0.5151","5","9","7","14","2","1","3","3","60","8.33","12","16.67","75","9.33","2.27","7","27","0.8182","82.35","41.18","","","","","","","1998-03-19","20.49","20.78","HAL","5'10","R","2016","CHI (2016) - #203","CHI","CHI","pick224.com/images/39232_jake-ryczek2018.png"
"QMJHL","Jimmy Huntington","40531/jimmy-huntington","F","2018","DY+1","68","0.3971","0.1176","0.5147","13","14","9","27","4","4","8","8","113","11.50","20","20.00","144","12.50","2.12","18","58","0.8529","77.14","48.57","","","","","","","1998-11-18","19.83","20.12","VIC","5'11","L","2017","","","TBL","pick224.com/images/40531_jimmy-huntington2018.png"
"OHL","Arthur Kaliyev","44962/arthur-kaliyev","F","2018","DY-1","68","0.4118","0.1029","0.5147","25","3","10","28","6","1","3","7","171","14.62","36","16.67","207","14.98","3.04","31","48","0.7059","80.00","88.57","","","","","","","2001-06-26","17.22","17.51","HAM","6'01","L","2019","LAK (2019) - #33","LAK","LAK","pick224.com/images/44962_arthur-kaliyev2018.png"
"OHL","Rasmus Sandin","43014/rasmus-sandin","D","2018","DY","51","0.2745","0.2353","0.5098","8","6","14","14","4","8","4","12","65","12.31","26","15.38","94","12.77","1.84","12","45","0.8824","53.85","46.15","","","","","","","2000-03-07","18.52","18.82","SSM","5'11","L","2018","TOR (2018) - #29","TOR","TOR","pick224.com/images/43014_rasmus-sandin2018.png"
"OHL","Alan Lyszczarczyk","38983/alan-lyszczarczyk","F","2018","DY+2","59","0.4576","0.0508","0.5084","19","8","5","27","2","1","6","3","155","12.26","14","14.29","170","12.35","2.88","21","41","0.6949","90.00","70.00","","","","","","","1998-02-17","20.58","20.87","OS","6'00","L","2016","","","","pick224.com/images/38983_alan-lyszczarczyk2018.png"
"WHL","Noah Philp","40223/noah-philp","F","2018","DY+2","71","0.4930","0.0141","0.5070","13","22","8","35","0","1","3","1","","","","","","","0.00","","","","97.22","36.11","","","","","","","1998-08-31","20.04","20.33","SEA","6'02","R","2016","","","",""
"WHL","Ryan Peckford","41104/ryan-peckford","F","2018","DY+1","73","0.4247","0.0822","0.5068","15","16","9","31","5","1","3","6","","","","","","","0.00","","","","83.78","54.05","","","","","","","1999-03-04","19.53","19.83","MJ/VIC","6'00","L","2017","","","",""
"WHL","Grayson Pawlenchuk","37211/grayson-pawlenchuk","F","2018","DY+3","72","0.3333","0.1667","0.5000","14","10","6","24","4","8","9","12","","","","","","","0.00","","","","66.67","50.00","","","","","","","1997-03-22","21.48","21.78","RD","5'11","L","2015","","","",""
"QMJHL","Kelly Klima","37735/kelly-klima","F","2018","DY+3","58","0.3276","0.1724","0.5000","14","5","7","19","4","6","0","10","100","14.00","38","10.53","142","12.68","2.45","18","36","0.6207","65.52","62.07","","","","","","","1997-06-05","21.28","21.57","CHI","5'10","R","2015","","","","pick224.com/images/37735_kelly-klima2018.png"
"WHL","Luc Smith","38766/luc-smith","F","2018","DY+2","62","0.4032","0.0968","0.5000","13","12","6","25","6","0","5","6","","","","","","","0.00","","","","80.65","61.29","","","","","","","1998-01-20","20.65","20.95","KAM","6'04","R","2016","","","",""
