"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","EV SHOTS","EV SH%","PP SHOTS","PP SH%","SHOTS","SH%","SHOTS/GP","TG","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"QMJHL","Adam Capannelli","41616/adam-capannelli","F","2019","DY+2","59","0.2712","0.1356","0.4068","8","8","13","16","6","2","3","8","93","8.60","22","27.27","130","13.08","2.20","17","47","0.7966","66.67","58.33","50","35","58.82","6.90","17.50","1.7430","1999-05-17","20.33","20.62","MON","5'10","L","2017","","","","pick224.com/images/41616_adam-capannelli2019.png"
"OHL","Dmitri Samorukov","41808/dmitri-samorukov","D","2019","DY+2","59","0.3390","0.0678","0.4068","9","11","11","20","1","3","9","4","140","6.43","29","3.45","172","5.81","2.92","10","45","0.7627","83.33","41.67","95","61","60.90","3.14","24.14","1.0112","1999-06-16","20.25","20.54","GUE","6'02","L","2017","EDM (2017) - #84","EDM","EDM","pick224.com/images/41808_dmitri-samorukov2019.png"
"OHL","Matthew MacDougall","42725/matthew-macdougall","F","2019","DY+1","69","0.3188","0.0870","0.4058","12","10","5","22","4","2","2","6","115","10.43","13","30.77","128","12.50","1.86","16","36","0.5217","78.57","57.14","44","56","44.00","- 3.14","15.05","1.6755","2000-01-23","19.64","19.94","ER/WSR","5'09","L","2018","","","","pick224.com/images/42725_matthew-macdougall2019.png"
"OHL","Owen Gilhula","43412/owen-gilhula","F","2019","DY+1","37","0.3514","0.0541","0.4055","4","9","3","13","1","1","2","2","33","12.12","6","16.67","40","12.50","1.08","5","20","0.5405","86.67","33.33","21","13","61.76","6.00","12.31","1.9754","2000-05-11","19.34","19.64","SBY","5'11","R","2018","","","","pick224.com/images/43412_owen-gilhula2019.png"
"OHL","Sergei Popov","43144/sergei-popov","F","2019","DY+1","47","0.3404","0.0638","0.4042","8","8","5","16","2","1","1","3","59","13.56","13","15.38","73","13.70","1.55","10","25","0.5319","84.21","52.63","29","32","47.54","- 1.72","13.80","1.7572","2000-03-27","19.47","19.76","LDN/OS","5'11","L","2018","","","","pick224.com/images/43144_sergei-popov2019.png"
"WHL","Jake Neighbours","45501/jake-neighbours","F","2019","DY-1","47","0.2340","0.1702","0.4042","8","3","3","11","3","5","2","8","","","","","","","0.00","11","24","0.5106","57.89","57.89","25","18","58.14","- 2.53","13.18","1.8399","2002-03-29","17.46","17.76","EDM","5'11","L","2020","","","",""
"WHL","Linus Nassen (98)","39617/linus-nassen","D","2019","DY+3","62","0.2581","0.1452","0.4033","5","11","8","16","2","7","13","9","","","","","","","0.00","7","46","0.7419","64.00","28.00","65","60","52.00","9.23","22.96","1.0539","1998-05-10","21.35","21.64","MH","6'00","L","2016","FLA (2016) - #89","FLA","FLA",""
"QMJHL","William Poirier","42449/william-poirier","F","2019","DY+1","62","0.2742","0.1290","0.4032","11","6","4","17","5","3","2","8","88","12.50","19","26.32","114","14.04","1.84","16","31","0.5000","68.00","64.00","38","92","29.23","- 4.50","18.20","1.3296","1999-11-13","19.84","20.13","SNB","6'01","L","2018","","","","pick224.com/images/42449_william-poirier2019.png"
"OHL","Semyon Der-Arguchintsev","43974/semyon-der-arguchintsev","F","2019","DY+1","62","0.2419","0.1613","0.4032","5","10","17","15","1","9","4","10","72","6.94","26","3.85","99","6.06","1.60","6","46","0.7419","60.00","24.00","48","54","47.06","- 1.37","15.56","1.5546","2000-09-15","19.00","19.29","PBO","5'11","R","2018","TOR (2018) - #76","TOR","TOR","pick224.com/images/43974_semyon-der-arguchintsev2019.png"
"OHL","Nicholas Porco","44572/nicholas-porco","F","2019","DY","67","0.3433","0.0597","0.4030","14","9","2","23","4","0","3","4","133","10.53","19","21.05","158","12.66","2.36","20","36","0.5373","85.19","66.67","45","50","47.37","- 13.24","15.12","1.7764","2001-03-12","18.51","18.80","SAG","6'00","L","2019","DAL (2019) - #142","DAL","DAL","pick224.com/images/44572_nicholas-porco2019.png"
"QMJHL","Xavier Parent","44624/xavier-parent","F","2019","DY","67","0.2687","0.1343","0.4030","10","8","3","18","5","4","4","9","101","9.90","27","18.52","130","11.54","1.94","15","34","0.5075","66.67","55.56","39","37","51.32","- 17.70","14.10","1.7146","2001-03-23","18.48","18.77","HAL","5'07","L","2019","","","","pick224.com/images/44624_xavier-parent2019.png"
"QMJHL","Brett Budgell","44889/brett-budgell","F","2019","DY","67","0.3582","0.0448","0.4030","15","9","2","24","2","1","3","3","132","11.36","24","8.33","165","10.91","2.46","18","33","0.4925","88.89","62.96","58","43","57.43","2.76","17.55","1.4289","2001-06-01","18.29","18.58","CHA","6'00","L","2019","","","","pick224.com/images/44889_brett-budgell2019.png"
"WHL","Linden McCorrister","39273/linden-mccorrister","F","2019","DY+3","45","0.2889","0.1111","0.4000","7","6","4","13","3","2","2","5","","","","","","","0.00","14","29","0.6444","72.22","55.56","22","31","41.51","- 13.69","16.08","1.9073","1998-03-25","21.47","21.77","BDN","6'01","L","2016","","","",""
"QMJHL","Yan Dion","39579/yan-dion","F","2019","DY+3","55","0.2182","0.1818","0.4000","7","5","3","12","7","3","2","10","64","10.94","16","43.75","85","16.47","1.55","14","28","0.5091","54.55","63.64","28","43","39.44","3.95","17.17","1.3981","1998-05-05","21.36","21.66","VDO","6'01","L","2016","","","","pick224.com/images/39579_yan-dion2019.png"
"OHL","Matt Timms","39631/matt-timms","D","2019","DY+3","35","0.2857","0.1143","0.4000","1","9","6","10","0","4","4","4","35","2.86","11","0.00","47","2.13","1.34","1","24","0.6857","71.43","7.14","40","26","60.61","- 4.47","20.32","1.1814","1998-05-12","21.34","21.64","LDN","5'09","L","2016","","","","pick224.com/images/39631_matt-timms2019.png"
"OHL","Josh Nelson","41679/josh-nelson","F","2019","DY+2","65","0.3231","0.0769","0.4000","14","7","5","21","1","4","1","5","78","17.95","14","7.14","111","15.32","1.71","17","34","0.5231","80.77","57.69","44","38","53.66","- 5.27","14.04","1.8403","1999-05-27","20.30","20.59","LDN","5'11","L","2017","","","","pick224.com/images/41679_josh-nelson2019.png"
"WHL","Robbie Holmes","41987/robbie-holmes","F","2019","DY+2","50","0.2200","0.1800","0.4000","6","5","4","11","6","3","2","9","","","","","","","0.00","12","26","0.5200","55.00","60.00","23","21","52.27","2.27","15.58","1.5402","1999-07-22","20.15","20.44","EVT/REG","6'02","L","2017","","","",""
"QMJHL","Edouard St-Laurent","43203/edouard-st-laurent","F","2019","DY+1","65","0.2462","0.1538","0.4000","12","4","8","16","6","4","1","10","122","9.84","37","16.22","161","11.18","2.48","18","35","0.5385","61.54","69.23","40","38","51.28","- 1.56","14.98","1.6019","2000-04-04","19.45","19.74","SHE/QUE","6'00","L","2018","","","","pick224.com/images/43203_edouard-st-laurent2019.png"
"QMJHL","Shawn Element","43314/shawn-element","F","2019","DY+1","65","0.3385","0.0615","0.4000","12","10","5","22","3","1","0","4","134","8.96","8","37.50","152","11.18","2.34","17","33","0.5077","84.62","57.69","44","27","61.97","- 1.95","14.10","1.8335","2000-04-23","19.39","19.69","BAC","6'00","L","2018","","","","pick224.com/images/43314_shawn-element2019.png"
"WHL","Bryce Bader","44756/bryce-bader","F","2019","DY","10","0.4000","0.0000","0.4000","4","0","0","4","0","0","0","0","","","","","","","0.00","4","4","0.4000","100.00","100.00","5","3","62.50","5.98","11.83","2.0284","2001-04-28","18.38","18.68","CGY","6'01","L","2019","","","",""
"QMJHL","Metis Roelens","43766/metis-roelens","F","2019","DY+1","68","0.2059","0.1912","0.3971","7","7","9","14","10","3","6","13","59","11.86","29","34.48","92","19.57","1.35","18","44","0.6471","51.85","62.96","46","51","47.42","4.78","17.95","1.4253","2000-07-21","19.15","19.44","GAT","6'05","L","2018","","","","pick224.com/images/43766_metis-roelens2019.png"
"OHL","Emmett Sproule","44604/emmett-sproule","F","2019","DY","68","0.3971","0.0000","0.3971","13","14","7","27","0","0","3","0","85","15.29","8","0.00","93","13.98","1.37","13","37","0.5441","100.00","48.15","43","49","46.74","2.22","13.44","1.7722","2001-03-19","18.49","18.78","ER","5'10","L","2019","","","","pick224.com/images/44604_emmett-sproule2019.png"
"WHL","Lane Gilliss","42307/lane-gilliss","F","2019","DY+1","68","0.3382","0.0588","0.3970","13","10","6","23","2","2","0","4","","","","","","","0.00","15","34","0.5000","85.19","55.56","38","36","51.35","- 4.07","14.23","1.7367","1999-10-01","19.96","20.25","POR","6'00","L","2018","","","",""
"OHL","Zackary Trott","43406/zackary-trott","F","2019","DY+1","68","0.3088","0.0882","0.3970","10","11","7","21","2","4","2","6","104","9.62","28","7.14","135","9.63","1.99","13","37","0.5441","77.78","44.44","55","44","55.56","- 0.87","15.00","1.6471","2000-05-10","19.35","19.64","SSM","5'10","L","2018","","","","pick224.com/images/43406_zackary-trott2019.png"
"QMJHL","Lukas Cormier","45496/lukas-cormier","D","2019","DY-1","63","0.2540","0.1429","0.3969","8","8","9","16","7","2","2","9","101","7.92","33","21.21","137","10.95","2.17","15","36","0.5714","64.00","60.00","68","42","61.82","9.73","21.25","1.1204","2002-03-27","17.47","17.76","CHA","5'08","L","2020","","","","pick224.com/images/45496_lukas-cormier2019.png"
"WHL","Max Patterson","42557/max-patterson","F","2019","DY+1","63","0.2857","0.1111","0.3968","8","10","9","18","6","1","4","7","","","","","","","0.00","14","39","0.6190","72.00","56.00","36","25","59.02","9.31","15.55","1.5922","1999-12-27","19.72","20.01","EVT/SC","6'05","R","2018","","","",""
"OHL","Camaryn Baber","44666/camaryn-baber","F","2019","DY","48","0.3958","0.0000","0.3958","8","11","4","19","0","0","0","0","64","12.50","1","0.00","65","12.31","1.35","8","23","0.4792","100.00","42.11","35","18","66.04","11.14","11.88","1.9987","2001-04-04","18.45","18.74","SAG","5'11","R","2019","","","","pick224.com/images/44666_camaryn-baber2019.png"
"QMJHL","Pascal Corbeil","38781/pascal-corbeil","D","2019","DY+3","38","0.2632","0.1316","0.3948","4","6","5","10","0","5","5","5","43","9.30","18","0.00","61","6.56","1.61","4","26","0.6842","66.67","26.67","41","26","61.19","- 0.41","20.61","1.1494","1998-01-21","21.65","21.94","BLB/BAC","5'09","R","2016","","","","pick224.com/images/38781_pascal-corbeil2019.png"
"WHL","Josh Williams","44558/josh-williams","F","2019","DY","66","0.2273","0.1667","0.3940","9","6","3","15","5","6","4","11","","","","","","","0.00","14","33","0.5000","57.69","53.85","37","37","50.00","- 5.66","15.16","1.5595","2001-03-08","18.52","18.81","MH/EDM","6'01","R","2019","","","",""
"QMJHL","Brooklyn Kalmikov","44724/brooklyn-kalmikov","F","2019","DY","61","0.3115","0.0820","0.3935","14","5","2","19","5","0","2","5","78","17.95","21","23.81","104","18.27","1.70","19","29","0.4754","79.17","79.17","39","26","60.00","1.11","13.72","1.7929","2001-04-21","18.40","18.69","CAP","6'00","L","2019","","","","pick224.com/images/44724_brooklyn-kalmikov2019.png"
"QMJHL","Elliot Desnoyers","45369/elliot-desnoyers","F","2019","DY-1","61","0.2951","0.0984","0.3935","9","9","7","18","3","3","0","6","62","14.52","17","17.65","79","15.19","1.30","12","31","0.5082","75.00","50.00","39","28","58.21","4.20","13.04","1.8107","2002-01-21","17.65","17.94","MON","5'11","L","2020","","","","pick224.com/images/45369_elliot-desnoyers2019.png"
"OHL","Alexei Lipanov","42114/alexei-lipanov","F","2019","DY+2","61","0.1967","0.1967","0.3934","6","6","5","12","5","7","1","12","59","10.17","20","25.00","83","13.25","1.36","11","30","0.4918","50.00","45.83","35","68","33.98","- 14.27","15.12","1.5611","1999-08-17","20.08","20.37","KIT","6'01","L","2017","TBL (2017) - #76","TBL","TBL","pick224.com/images/42114_alexei-lipanov2019.png"
"WHL","Ty Kolle","43244/ty-kolle","F","2019","DY+1","64","0.2188","0.1719","0.3907","7","7","2","14","9","2","1","11","","","","","","","0.00","16","28","0.4375","56.00","64.00","28","55","33.73","- 8.57","16.11","1.4547","2000-04-11","19.43","19.72","LET/REG/POR","5'08","L","2018","","","",""
"WHL","Alec Zawatsky","42529/alec-zawatsky","F","2019","DY+1","64","0.2500","0.1406","0.3906","8","8","2","16","6","3","1","9","","","","","","","0.00","14","28","0.4375","64.00","56.00","26","46","36.11","- 8.84","14.96","1.5668","1999-12-15","19.75","20.04","SC/MJ","5'08","L","2018","","","",""
"QMJHL","Charles-Antoine Roy","41019/charles-antoine-roy","F","2019","DY+2","59","0.3559","0.0339","0.3898","14","7","4","21","1","1","1","2","108","12.96","3","33.33","120","15.00","2.03","18","31","0.5254","91.30","65.22","40","34","54.05","10.18","15.90","1.6631","1999-02-18","20.58","20.87","GAT","6'01","R","2017","","","","pick224.com/images/41019_charles-antoine-roy2019.png"
"QMJHL","Cedric Desruisseaux","42996/cedric-desruisseaux","F","2019","DY+1","59","0.2034","0.1864","0.3898","9","3","10","12","10","1","1","11","139","6.47","30","33.33","169","11.24","2.86","19","34","0.5763","52.17","82.61","43","21","67.19","0.52","13.99","1.6719","2000-03-03","19.53","19.83","DRU","5'08","L","2018","","","","pick224.com/images/42996_cedric-desruisseaux2019.png"
"QMJHL","Jacob Hudson","44196/jacob-hudson","F","2019","DY","59","0.3390","0.0508","0.3898","10","10","8","20","1","2","3","3","97","10.31","18","5.56","120","10.00","2.03","12","35","0.5932","86.96","47.83","42","35","54.55","- 2.92","15.03","1.6234","2000-12-02","18.79","19.08","MON","5'08","R","2019","","","","pick224.com/images/44196_jacob-hudson2019.png"
"OHL","Matvei Guskov","44386/matvei-guskov","F","2019","DY","59","0.3898","0.0000","0.3898","12","11","6","23","0","0","1","0","103","11.65","2","0.00","107","11.21","1.81","12","30","0.5085","100.00","52.17","44","31","58.67","1.41","13.05","1.7922","2001-01-30","18.63","18.92","LDN","6'01","L","2019","MIN (2019) - #149","MIN","MIN","pick224.com/images/44386_matvei-guskov2019.png"
"WHL","Elijah Brown","42612/elijah-brown","F","2019","DY+1","49","0.2653","0.1224","0.3877","7","6","4","13","4","2","3","6","","","","","","","0.00","11","26","0.5306","68.42","57.89","19","41","31.67","- 18.03","15.63","1.4884","2000-01-05","19.69","19.99","MH","5'10","L","2018","","","",""
"WHL","Joona Kiviniemi","45307/joona-kiviniemi","F","2019","DY-1","62","0.2419","0.1452","0.3871","11","4","1","15","5","4","0","9","","","","","","","0.00","16","25","0.4032","62.50","66.67","21","39","35.00","6.62","14.11","1.6460","2001-12-17","17.74","18.04","SC","6'01","L","2020","","","",""
"WHL","Liam Kindree","42590/liam-kindree","F","2019","DY+1","52","0.2115","0.1731","0.3846","4","7","2","11","3","6","12","9","","","","","","","0.00","7","34","0.6538","55.00","35.00","21","36","36.84","- 10.44","17.02","1.3557","2000-01-02","19.70","20.00","KEL","5'10","L","2018","","","",""
"QMJHL","Yohan Plamondon","42800/yohan-plamondon","F","2019","DY+1","39","0.2564","0.1282","0.3846","5","5","4","10","3","2","2","5","62","8.06","17","17.65","84","9.52","2.15","8","21","0.5385","66.67","53.33","22","38","36.67","8.01","15.85","1.4563","2000-02-02","19.62","19.91","SNB","5'11","L","2018","","","","pick224.com/images/42800_yohan-plamondon2019.png"
"WHL","Martin Fasko-Rudas","43853/martin-fasko-rudas","F","2019","DY+1","60","0.3167","0.0667","0.3834","11","8","6","19","3","1","1","4","","","","","","","0.00","15","31","0.5167","82.61","60.87","37","22","62.71","- 3.95","15.59","1.5393","2000-08-10","19.10","19.39","EVT","6'00","R","2018","","","",""
"OHL","Brayden Guy","44529/brayden-guy","F","2019","DY","60","0.3667","0.0167","0.3834","17","5","7","22","1","0","1","1","105","16.19","12","8.33","121","15.70","2.02","19","32","0.5333","95.65","78.26","41","49","45.56","- 0.82","14.59","1.6450","2001-03-03","18.53","18.83","SAR","6'00","L","2019","","","","pick224.com/images/44529_brayden-guy2019.png"
"WHL","Chase Wouters","42836/chase-wouters","F","2019","DY+1","68","0.3235","0.0588","0.3823","11","11","7","22","3","1","5","4","","","","","","","0.00","15","39","0.5735","84.62","53.85","59","34","63.44","7.49","16.25","1.4659","2000-02-08","19.60","19.90","SAS","6'00","R","2018","","","",""
"OHL","Cody Morgan","44397/cody-morgan","F","2019","DY","63","0.2857","0.0952","0.3809","11","7","11","18","4","2","4","6","101","10.89","22","18.18","124","12.10","1.97","15","39","0.6190","75.00","62.50","51","45","53.13","10.27","14.69","1.5559","2001-02-01","18.62","18.92","FLNT/WSR","5'11","L","2019","","","","pick224.com/images/44397_cody-morgan2019.png"
"WHL","Andrei Pavlenko","43219/andrei-pavlenko","F","2019","DY+1","58","0.3621","0.0172","0.3793","8","13","4","21","1","0","0","1","","","","","","","0.00","9","26","0.4483","95.45","40.91","38","34","52.78","- 8.88","15.28","1.4899","2000-04-06","19.44","19.74","EDM","6'01","L","2018","","","",""
"WHL","Spencer Moe","42628/spencer-moe","F","2019","DY+1","66","0.3333","0.0455","0.3788","8","14","7","22","0","3","0","3","","","","","","","0.00","9","33","0.5000","88.00","32.00","44","30","59.46","- 9.24","14.07","1.6802","2000-01-07","19.69","19.98","PA","5'06","R","2018","","","",""
"OHL","Antonio Stranges","45410/antonio-stranges","F","2019","DY-1","66","0.3485","0.0303","0.3788","13","10","7","23","0","2","2","2","104","12.50","11","0.00","116","11.21","1.76","13","34","0.5152","92.00","52.00","47","30","61.04","4.35","13.07","1.7388","2002-02-05","17.61","17.91","LDN","5'10","L","2020","","","","pick224.com/images/45410_antonio-stranges2019.png"
"OHL","Domenico Commisso","39007/domenico-commisso","F","2019","DY+3","61","0.2295","0.1475","0.3770","6","8","4","14","4","5","5","9","101","5.94","15","26.67","120","8.33","1.97","10","34","0.5574","60.87","43.48","44","47","48.35","- 12.10","15.38","1.5986","1998-02-19","21.57","21.87","GUE/OSH","6'00","R","2016","","","","pick224.com/images/39007_domenico-commisso2019.png"
"WHL","Gianni Fairbrother","44034/gianni-fairbrother","D","2019","DY","64","0.2188","0.1563","0.3751","5","9","7","14","4","6","3","10","","","","","","","0.00","10","36","0.5625","58.33","37.50","53","32","62.35","- 5.32","21.73","1.1219","2000-09-30","18.96","19.25","EVT","6'00","L","2019","MTL (2019) - #77","MTL","MTL",""
"OHL","Cameron Butler","45603/cameron-butler","F","2019","DY-1","64","0.2813","0.0938","0.3751","12","6","2","18","6","0","0","6","81","14.81","23","26.09","104","17.31","1.63","18","26","0.4063","75.00","75.00","34","37","47.89","- 0.97","13.36","1.6835","2002-06-09","17.27","17.56","PBO","6'04","R","2020","","","","pick224.com/images/45603_cameron-butler2019.png"
"WHL","Scott Atkinson","43694/scott-atkinson","F","2019","DY+1","64","0.3750","0.0000","0.3750","14","10","8","24","0","0","0","0","","","","","","","0.00","15","33","0.5156","100.00","58.33","44","29","60.27","2.87","14.72","1.5920","2000-07-07","19.19","19.48","EDM","6'01","L","2018","","","",""
